poi_origem,poi_destino,tdeslocamento_s,tdeslocamento_min
133,163,303857.55,5064.29
133,164,309492.16,5158.2
133,165,338656.4,5644.27
133,166,344108.24,5735.14
133,167,297535.83,4958.93
133,168,301310.12,5021.84
133,169,313752.19,5229.2
133,170,281227.65,4687.13
133,171,310227.6,5170.46
133,172,267182.45,4453.04
133,173,262044.35,4367.41
133,174,238275.78,3971.26
133,175,277125.87,4618.76
133,176,265707.11,4428.45
133,177,236264.2,3937.74
133,178,194962.4,3249.37
133,179,119504.2,1991.74
133,180,405354.63,6755.91
133,181,373420.84,6223.68
133,182,337303.35,5621.72
133,183,343955.07,5732.58
133,184,332319.68,5538.66
133,185,398189.79,6636.5
133,186,456647.7,7610.8
133,187,111489,1858.15
133,188,391439.22,6523.99
133,189,367135.02,6118.92
133,190,367207.94,6120.13
133,191,358470.09,5974.5
133,192,200574.59,3342.91
133,193,202749,3379.15
133,194,224207.85,3736.8
133,195,237103.85,3951.73
133,196,255833.63,4263.89
133,197,263833.64,4397.23
133,198,290036.55,4833.94
133,199,299128.8,4985.48
133,200,319550.23,5325.84
133,201,393287.44,6554.79
133,202,247149.22,4119.15
133,203,274111.69,4568.53
133,204,407821.96,6797.03
133,205,180282.63,3004.71
133,206,258096.38,4301.61
133,207,274125.63,4568.76
133,208,68862.22,1147.7
133,209,125247.66,2087.46
133,210,233222.4,3887.04
133,211,382635.99,6377.27
133,212,192088.18,3201.47
133,213,465953.81,7765.9
133,214,313668.44,5227.81
134,135,145812.51,2430.21
134,136,167265.12,2787.75
134,137,367244.88,6120.75
134,138,222059.73,3701
134,139,279156.03,4652.6
134,140,171149.22,2852.49
134,141,171080.85,2851.35
134,142,227396.99,3789.95
134,143,358775.47,5979.59
134,144,281361.14,4689.35
134,145,189672.21,3161.2
134,146,67717.97,1128.63
134,147,224808.53,3746.81
134,148,352796.66,5879.94
134,149,165439.44,2757.32
134,150,234499.13,3908.32
134,151,215588.11,3593.14
134,152,236455.63,3940.93
134,153,231090.05,3851.5
134,154,207750.94,3462.52
134,155,242839.72,4047.33
134,156,315695.92,5261.6
134,157,168642.25,2810.7
134,158,167407.75,2790.13
134,159,296956.82,4949.28
134,160,29529.3,492.15
134,161,262754.8,4379.25
134,162,260951.86,4349.2
134,163,258243.51,4304.06
134,164,247095.88,4118.26
134,165,185198.07,3086.63
134,166,167626.28,2793.77
134,167,251043.09,4184.05
134,168,219337.9,3655.63
134,169,215354.67,3589.24
134,170,422702.48,7045.04
134,171,175905.67,2931.76
134,172,214068.3,3567.81
134,173,218202.11,3636.7
134,174,245662.62,4094.38
134,175,203657.71,3394.3
134,176,467193.9,7786.56
134,177,245283.08,4088.05
134,178,307611.06,5126.85
134,179,366065.37,6101.09
134,180,208650.11,3477.5
134,181,189363.15,3156.05
134,182,209359.96,3489.33
134,183,204611.89,3410.2
134,184,172694.35,2878.24
134,185,156901.99,2615.03
134,186,51656.46,860.94
134,187,371823.78,6197.06
134,188,311378.36,5189.64
134,189,312766.63,5212.78
134,190,308747.1,5145.78
134,191,307288.99,5121.48
134,192,326612.35,5443.54
134,193,331480.56,5524.68
134,194,347085.28,5784.75
134,195,344913,5748.55
134,196,335995.5,5599.93
134,197,327850.56,5464.18
134,198,310005.94,5166.77
134,199,299875.04,4997.92
134,200,288753.36,4812.56
134,201,311687.79,5194.8
134,202,257658.47,4294.31
134,203,253580.15,4226.34
134,204,79873.27,1331.22
134,205,308873.14,5147.89
134,206,318360.36,5306.01
134,207,252029.64,4200.49
134,208,427692.57,7128.21
134,209,484532.99,8075.55
134,210,307040.36,5117.34
134,211,104883.55,1748.06
134,212,293496.21,4891.6
134,213,14035.43,233.92
134,214,238117.19,3968.62
135,136,97263.49,1621.06
135,137,235447.57,3924.13
135,138,168590.38,2809.84
135,139,155331.02,2588.85
135,140,27879.02,464.65
135,141,27451.08,457.52
135,142,101899.05,1698.32
135,143,288736.66,4812.28
135,144,145497.6,2424.96
135,145,45653.72,760.9
135,146,93512.76,1558.55
135,147,82362.81,1372.71
135,148,282542.2,4709.04
135,149,88570.47,1476.17
135,150,182773.53,3046.23
135,151,125928.61,2098.81
135,152,198709.95,3311.83
135,153,148465.65,2474.43
135,154,80081.31,1334.69
135,155,104142.54,1735.71
135,156,193587.85,3226.46
135,157,68744.02,1145.73
135,158,68341.43,1139.02
135,159,167022.58,2783.71
135,160,117584.74,1959.75
135,161,222302.54,3705.04
135,162,219635.62,3660.59
135,163,221236.26,3687.27
135,164,212395.45,3539.92
135,165,161587.68,2693.13
135,166,143563.98,2392.73
135,167,208853.63,3480.89
135,168,171726.35,2862.11
135,169,177512.07,2958.53
135,170,372081.78,6201.36
135,171,105082.76,1751.38
135,172,91390.15,1523.17
135,173,100090.24,1668.17
135,174,114858.72,1914.31
135,175,84494.9,1408.25
135,176,406679.23,6777.99
135,177,119068.36,1984.47
135,178,212825.05,3547.08
135,179,249568.07,4159.47
135,180,115712.52,1928.54
135,181,75274.63,1254.58
135,182,74147.54,1235.79
135,183,72172.45,1202.87
135,184,27000.5,450.01
135,185,68202.81,1136.71
135,186,150266.19,2504.44
135,187,252814.99,4213.58
135,188,198728.85,3312.15
135,189,191571.89,3192.86
135,190,187807.47,3130.12
135,191,183562.91,3059.38
135,192,182093.51,3034.89
135,193,186487.33,3108.12
135,194,201317.36,3355.29
135,195,199501.25,3325.02
135,196,191612.42,3193.54
135,197,184012.47,3066.87
135,198,169166.97,2819.45
135,199,160356.13,2672.6
135,200,153591.88,2559.86
135,201,199687.21,3328.12
135,202,178713.11,2978.55
135,203,107832.21,1797.2
135,204,109470.09,1824.5
135,205,173455.33,2890.92
135,206,173715.63,2895.26
135,207,106251.54,1770.86
135,208,293460.19,4891
135,209,383194.28,6386.57
135,210,161266.96,2687.78
135,211,42367.45,706.12
135,212,160451.33,2674.19
135,213,133531.47,2225.52
135,214,97726.57,1628.78
136,137,210788.82,3513.15
136,138,72236.92,1203.95
136,139,121509.92,2025.17
136,140,114645.86,1910.76
136,141,113711.19,1895.19
136,142,81151.41,1352.52
136,143,202030.85,3367.18
136,144,137477.36,2291.29
136,145,97791.19,1629.85
136,146,152053.49,2534.22
136,147,152600.98,2543.35
136,148,195809.89,3263.5
136,149,9117.73,151.96
136,150,86603.48,1443.39
136,151,48430.53,807.18
136,152,101463.41,1691.06
136,153,64820.76,1080.35
136,154,72572.36,1209.54
136,155,112401.04,1873.35
136,156,154141.21,2569.02
136,157,165994.12,2766.57
136,158,165603.52,2760.06
136,159,243362.43,4056.04
136,160,150283.63,2504.73
136,161,125481.23,2091.35
136,162,122861.19,2047.69
136,163,124128.27,2068.8
136,164,115142.7,1919.04
136,165,68334.16,1138.9
136,166,54158.75,902.65
136,167,111990.2,1866.5
136,168,74680.66,1244.68
136,169,80326.65,1338.78
136,170,279639.61,4660.66
136,171,9448.14,157.47
136,172,69383.03,1156.38
136,173,66865.89,1114.43
136,174,101088.82,1684.81
136,175,59810.09,996.83
136,176,317804.64,5296.74
136,177,95114.65,1585.24
136,178,140764.01,2346.07
136,179,200445.48,3340.76
136,180,212217.09,3536.95
136,181,170341.88,2839.03
136,182,157702.16,2628.37
136,183,158715.04,2645.25
136,184,105959.59,1765.99
136,185,164940.38,2749.01
136,186,139363.32,2322.72
136,187,206945.09,3449.08
136,188,285194.01,4753.23
136,189,273349.19,4555.82
136,190,270008.1,4500.14
136,191,264029.42,4400.49
136,192,199297.2,3321.62
136,193,206442.51,3440.71
136,194,234607.6,3910.13
136,195,238242.31,3970.71
136,196,237856.09,3964.27
136,197,233430.56,3890.51
136,198,229134.81,3818.91
136,199,224113.75,3735.23
136,200,225176.76,3752.95
136,201,286429.2,4773.82
136,202,93670.9,1561.18
136,203,155137.39,2585.62
136,204,90888.13,1514.8
136,205,160891.04,2681.52
136,206,220464.83,3674.41
136,207,153088.55,2551.48
136,208,271571.86,4526.2
136,209,317899.43,5298.32
136,210,193655.84,3227.6
136,211,93174.89,1552.91
136,212,143874.42,2397.91
136,213,153370.42,2556.17
136,214,169096.2,2818.27
137,138,205415.61,3423.59
137,139,89528.65,1492.14
137,140,222351.27,3705.85
137,141,221744.94,3695.75
137,142,139881.89,2331.36
137,143,191408.85,3190.15
137,144,90194.59,1503.24
137,145,191386.19,3189.77
137,146,327759.15,5462.65
137,147,196651.45,3277.52
137,148,188445.48,3140.76
137,149,208681.75,3478.03
137,150,206587.98,3443.13
137,151,167415.56,2790.26
137,152,228035.72,3800.6
137,153,165968.89,2766.15
137,154,160211.87,2670.2
137,155,131826.1,2197.1
137,156,59710.98,995.18
137,157,271796.17,4529.94
137,158,272477.42,4541.29
137,159,234405.61,3906.76
137,160,343534.61,5725.58
137,161,226943.26,3782.39
137,162,225092.32,3751.54
137,163,232228.18,3870.47
137,164,234272.76,3904.55
137,165,246160.22,4102.67
137,166,246927.79,4115.46
137,167,222204.92,3703.42
137,168,213636.27,3560.6
137,169,227215.43,3786.92
137,170,276188.98,4603.15
137,171,205129.01,3418.82
137,172,153177.45,2552.96
137,173,149525.96,2492.1
137,174,122380.87,2039.68
137,175,163618.94,2726.98
137,176,281979.8,4699.66
137,177,121961.82,2032.7
137,178,121845.47,2030.76
137,179,60823.35,1013.72
137,180,290855.19,4847.59
137,181,257072.34,4284.54
137,182,221272,3687.87
137,183,227800.72,3796.68
137,184,214795.71,3579.93
137,185,280862.74,4681.05
137,186,348526.12,5808.77
137,187,53335.9,888.93
137,188,290215.38,4836.92
137,189,266797.38,4446.62
137,190,266092.85,4434.88
137,191,257208.69,4286.81
137,192,94886.44,1581.44
137,193,99884.54,1664.74
137,194,131628.6,2193.81
137,195,144514.92,2408.58
137,196,160881.34,2681.36
137,197,166511.44,2775.19
137,198,188680.57,3144.68
137,199,195605.66,3260.09
137,200,214285.54,3571.43
137,201,292061.79,4867.7
137,202,161493.08,2691.55
137,203,159120.27,2652
137,204,298961.37,4982.69
137,205,62695.71,1044.93
137,206,157330.02,2622.17
137,207,158898.82,2648.31
137,208,60925.66,1015.43
137,209,184752.52,3079.21
137,210,125891.93,2098.2
137,211,267213.28,4453.55
137,212,75098.3,1251.64
137,213,353340.23,5889
137,214,199483.92,3324.73
138,139,128062.34,2134.37
138,140,183056.47,3050.94
138,141,182086.53,3034.78
138,142,116787.79,1946.46
138,143,136816.19,2280.27
138,144,159249.48,2654.16
138,145,160462.66,2674.38
138,146,219910.4,3665.17
138,147,212465.83,3541.1
138,148,130792.24,2179.87
138,149,80351.18,1339.19
138,150,14383.98,239.73
138,151,57492.51,958.21
138,152,33171.23,552.85
138,153,43313.21,721.89
138,154,121494.46,2024.91
138,155,152070.35,2534.51
138,156,145938.17,2432.3
138,157,237011.18,3950.19
138,158,236700.07,3945
138,159,300598.98,5009.98
138,160,211121.06,3518.68
138,161,53821.32,897.02
138,162,51119.81,852
138,163,53420.66,890.34
138,164,46244.63,770.74
138,165,45546.94,759.12
138,166,56578.65,942.98
138,167,40492.33,674.87
138,168,8302.83,138.38
138,169,21988.52,366.48
138,170,208593.69,3476.56
138,171,63696.47,1061.61
138,172,111622.22,1860.37
138,173,103026.95,1717.12
138,174,131452.94,2190.88
138,175,107377.04,1789.62
138,176,248860.61,4147.68
138,177,120953.66,2015.89
138,178,99814.44,1663.57
138,179,174669.15,2911.15
138,180,282008.17,4700.14
138,181,239483.77,3991.4
138,182,222290.89,3704.85
138,183,224408.8,3740.15
138,184,173632.8,2893.88
138,185,236664.76,3944.41
138,186,182466.46,3041.11
138,187,183411.63,3056.86
138,188,347214.67,5786.91
138,189,332759.5,5545.99
138,190,329753.22,5495.89
138,191,322917.19,5381.95
138,192,226096.04,3768.27
138,193,234100.95,3901.68
138,194,267713.71,4461.9
138,195,274378.67,4572.98
138,196,278496.89,4641.61
138,197,276241.58,4604.03
138,198,278159.14,4635.99
138,199,275501.95,4591.7
138,200,280652.4,4677.54
138,201,348603.04,5810.05
138,202,46703.3,778.39
138,203,204903.19,3415.05
138,204,142236.87,2370.61
138,205,173654.63,2894.24
138,206,262765.36,4379.42
138,207,202935.06,3382.25
138,208,262115.25,4368.59
138,209,268625.46,4477.09
138,210,230445.34,3840.76
138,211,164270.16,2737.84
138,212,157650.89,2627.51
138,213,209093.26,3484.89
138,214,227990.38,3799.84
139,140,148580.47,2476.34
139,141,147785.03,2463.08
139,142,53965,899.42
139,143,171074.83,2851.25
139,144,38061.44,634.36
139,145,115869.75,1931.16
139,146,244218.03,4070.3
139,147,141211.1,2353.52
139,148,165874.89,2764.58
139,149,119169.33,1986.16
139,150,133361.15,2222.69
139,151,80659.16,1344.32
139,152,156577.34,2609.62
139,153,85082.31,1418.04
139,154,75730.7,1262.18
139,155,62589.07,1043.15
139,156,38292.64,638.21
139,157,204260.09,3404.33
139,158,204658.61,3410.98
139,159,209193.01,3486.55
139,160,256550.31,4275.84
139,161,163615.68,2726.93
139,162,161197.27,2686.62
139,163,167391.71,2789.86
139,164,166049.89,2767.5
139,165,163369.34,2722.82
139,166,161172.91,2686.22
139,167,155084.97,2584.75
139,168,136293.99,2271.57
139,169,149864.77,2497.75
139,170,262442.91,4374.05
139,171,116285.93,1938.1
139,172,66307.69,1105.13
139,173,60982.15,1016.37
139,174,41939.84,699
139,175,76044.59,1267.41
139,176,283910.67,4731.84
139,177,36283.14,604.72
139,178,83177.15,1386.29
139,179,94493.56,1574.89
139,180,234190.78,3903.18
139,181,194478.14,3241.3
139,182,162469.17,2707.82
139,183,167902.66,2798.38
139,184,139490.18,2324.84
139,185,210901.46,3515.02
139,186,259025.69,4317.09
139,187,97485,1624.75
139,188,263550.03,4392.5
139,189,243585.86,4059.76
139,190,241597.88,4026.63
139,191,233283.11,3888.05
139,192,101480.38,1691.34
139,193,109634.81,1827.25
139,194,145490.26,2424.84
139,195,154336.32,2572.27
139,196,162707.51,2711.79
139,197,163139.03,2718.98
139,198,173625.87,2893.76
139,199,175172.33,2919.54
139,200,187532.7,3125.55
139,201,265255.83,4420.93
139,202,92769.61,1546.16
139,203,113050.6,1884.18
139,204,209494.83,3491.58
139,205,45609.37,760.16
139,206,150079.42,2501.32
139,207,111749.24,1862.49
139,208,150446.31,2507.44
139,209,231262.19,3854.37
139,210,114243.23,1904.05
139,211,182053.5,3034.22
139,212,30259.89,504.33
139,213,265172.76,4419.55
139,214,150667.45,2511.12
140,141,980.18,16.34
140,142,98138.09,1635.63
140,143,294966.18,4916.1
140,144,132344.2,2205.74
140,145,32723.43,545.39
140,146,114040.68,1900.68
140,147,54739.76,912.33
140,148,288866.68,4814.44
140,149,105564.02,1759.4
140,150,196803.64,3280.06
140,151,134557.52,2242.63
140,152,214650.93,3577.52
140,153,157266.23,2621.1
140,154,77835.29,1297.25
140,155,90905.88,1515.1
140,156,186093.3,3101.56
140,157,58018.4,966.97
140,158,58128.71,968.81
140,159,139641.06,2327.35
140,160,142281.13,2371.35
140,161,236796.29,3946.6
140,162,234066.6,3901.11
140,163,236403.15,3940.05
140,164,228310.45,3805.17
140,165,181735.83,3028.93
140,166,164778.23,2746.3
140,167,223543.85,3725.73
140,168,187181.62,3119.69
140,169,194461.03,3241.02
140,170,381068.1,6351.14
140,171,121226.13,2020.44
140,172,90503.77,1508.4
140,173,100491.39,1674.86
140,174,106710.62,1778.51
140,175,86544.2,1442.4
140,176,413089.83,6884.83
140,177,113324.38,1888.74
140,178,214626.42,3577.11
140,179,242866.22,4047.77
140,180,99194.91,1653.25
140,181,56464.14,941.07
140,182,47082.86,784.71
140,183,46048.16,767.47
140,184,10039.9,167.33
140,185,62734.3,1045.57
140,186,177978.21,2966.3
140,187,245068.09,4084.47
140,188,173742.65,2895.71
140,189,165217.44,2753.62
140,190,161531.99,2692.2
140,191,156896.76,2614.95
140,192,160739.24,2678.99
140,193,164417.68,2740.29
140,194,176442.42,2940.71
140,195,173814.49,2896.91
140,196,165024.19,2750.4
140,197,157137.37,2618.96
140,198,141496.17,2358.27
140,199,132541.9,2209.03
140,200,125788.3,2096.47
140,201,174805.07,2913.42
140,202,186602.64,3110.04
140,203,83201.68,1386.69
140,204,137233.56,2287.23
140,205,159674.66,2661.24
140,206,147283.09,2454.72
140,207,81820.02,1363.67
140,208,278359.21,4639.32
140,209,379456.4,6324.27
140,210,137462.15,2291.04
140,211,69730.24,1162.17
140,212,148531.79,2475.53
140,213,159393.66,2656.56
140,214,69874.58,1164.58
141,142,97262.16,1621.04
141,143,294004.83,4900.08
141,144,131712.96,2195.22
141,145,31917.84,531.96
141,146,114228.48,1903.81
141,147,55038.45,917.31
141,148,287904.49,4798.41
141,149,104627.24,1743.79
141,150,195830.79,3263.85
141,151,133578.71,2226.31
141,152,213689.48,3561.49
141,153,156287.89,2604.8
141,154,76922.32,1282.04
141,155,90248.51,1504.14
141,156,185325.01,3088.75
141,157,58959.23,982.65
141,158,59063.43,984.39
141,159,140255.52,2337.59
141,160,142252.32,2370.87
141,161,235824.43,3930.41
141,162,233094.49,3884.91
141,163,235435.21,3923.92
141,164,227348.15,3789.14
141,165,180831.37,3013.86
141,166,163897.86,2731.63
141,167,222573.47,3709.56
141,168,186217.95,3103.63
141,169,193510.04,3225.17
141,170,380093.3,6334.89
141,171,120275.97,2004.6
141,172,89582.06,1493.03
141,173,99559.59,1659.33
141,174,105926.83,1765.45
141,175,85590.53,1426.51
141,176,412129.77,6868.83
141,177,112493.05,1874.88
141,178,213701.96,3561.7
141,179,242089.68,4034.83
141,180,100173.49,1669.56
141,181,57439.21,957.32
141,182,47772.48,796.21
141,183,46830.81,780.51
141,184,9080.97,151.35
141,185,63603,1060.05
141,186,177628.77,2960.48
141,187,244316.08,4071.93
141,188,174547.44,2909.12
141,189,165939.7,2765.66
141,190,162260.76,2704.35
141,191,157593.62,2626.56
141,192,160466.78,2674.45
141,193,164187.6,2736.46
141,194,176410.52,2940.18
141,195,173854.84,2897.58
141,196,165161.62,2752.69
141,197,157311.81,2621.86
141,198,141820.44,2363.67
141,199,132920.06,2215.33
141,200,126302.57,2105.04
141,201,175614.7,2926.91
141,202,185628.23,3093.8
141,203,83116.05,1385.27
141,204,136724.62,2278.74
141,205,159075.22,2651.25
141,206,147399.06,2456.65
141,207,81716.59,1361.94
141,208,277829.64,4630.49
141,209,378629.36,6310.49
141,210,137338.09,2288.97
141,211,69430.01,1157.17
141,212,147869.28,2464.49
141,213,159280.18,2654.67
141,214,70276.03,1171.27
142,143,201976.72,3366.28
142,144,57205.34,953.42
142,145,65855.7,1097.6
142,146,190296.73,3171.61
142,147,104377.43,1739.62
142,148,196100.26,3268.34
142,149,75912.85,1265.21
142,150,127130.42,2118.84
142,151,59328.72,988.81
142,152,149611.2,2493.52
142,153,77183.42,1286.39
142,154,21867.23,364.45
142,155,35361.63,589.36
142,156,92209.65,1536.83
142,157,155589.29,2593.15
142,158,155829.56,2597.16
142,159,186787.22,3113.12
142,160,203775.06,3396.25
142,161,164827.49,2747.12
142,162,162101.96,2701.7
142,163,166673.63,2777.89
142,164,161842.66,2697.38
142,165,139015.88,2316.93
142,166,130816.09,2180.27
142,167,153292.08,2554.87
142,168,123858.34,2064.31
142,169,135759.28,2262.65
142,170,291211.35,4853.52
142,171,79288.97,1321.48
142,172,13470.15,224.5
142,173,14981.61,249.69
142,174,20130.41,335.51
142,175,24226.38,403.77
142,176,319263.08,5321.05
142,177,18071.2,301.19
142,178,117892.94,1964.88
142,179,147721.99,2462.03
142,180,190687.6,3178.13
142,181,148904.65,2481.74
142,182,121103.26,2018.39
142,183,125400.67,2090.01
142,184,88487.4,1474.79
142,185,160863.09,2681.05
142,186,211322.04,3522.03
142,187,151247.93,2520.8
142,188,236902.81,3948.38
142,189,220116.83,3668.61
142,190,217442.23,3624.04
142,191,209989.95,3499.83
142,192,118385.09,1973.08
142,193,125702.61,2095.04
142,194,155585.35,2593.09
142,195,160571.29,2676.19
142,196,162817.12,2713.62
142,197,159949.86,2665.83
142,198,161472.37,2691.21
142,199,159269.52,2654.49
142,200,166046.37,2767.44
142,201,238443.25,3974.05
142,202,100537.33,1675.62
142,203,89038.82,1483.98
142,204,161721.73,2695.36
142,205,82877.65,1381.29
142,206,146524.69,2442.08
142,207,87146.44,1452.44
142,208,200313.31,3338.56
142,209,282015.05,4700.25
142,210,115912.86,1931.88
142,211,128346.4,2139.11
142,212,66630.36,1110.51
142,213,213517.76,3558.63
142,214,117735.92,1962.27
143,144,208402.75,3473.38
143,145,265153.53,4419.23
143,146,353907.07,5898.45
143,147,305598.08,5093.3
143,148,6236.03,103.93
143,149,208082.87,3468.05
143,150,124334.23,2072.24
143,151,162925.63,2715.43
143,152,126586.13,2109.77
143,153,140727.62,2345.46
143,154,218724.53,3645.41
143,155,228288.93,3804.82
143,156,154513.4,2575.22
143,157,352785.38,5879.76
143,158,352788.86,5879.81
143,159,380077.18,6334.62
143,160,347684.44,5794.74
143,161,103669.81,1727.83
143,162,104410.87,1740.18
143,163,109867.1,1831.12
143,164,120001.47,2000.02
143,165,176020.98,2933.68
143,166,191741.84,3195.7
143,167,111933.37,1865.56
143,168,139518.84,2325.31
143,169,145017.59,2416.96
143,170,91383.94,1523.07
143,171,192596.61,3209.94
143,172,205909.75,3431.83
